MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,RoomsAndArea
30,RL,98.0,8731,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,5,103,1950,Gable,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,No,BLQ,645,270,915,TA,Y,SBrkr,1167,0,0,1,0,3,TA,1,Detchd,51.0,Unf,495,Y,0,0,216,126,5,2007,WD,Normal,144000,7002
20,RL,60.0,7350,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,72,1951,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Mn,ALQ,852,100,952,TA,Y,SBrkr,952,0,1,1,0,2,TA,0,Detchd,35.0,Unf,840,Y,0,0,0,0,6,2008,COD,Abnorml,139000,3808
60,RL,69.0,10304,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,2Story,5,7,47,1976,Gable,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,No,ALQ,381,399,780,Ex,Y,SBrkr,1088,780,1,2,1,4,Gd,1,Attchd,47.0,Unf,484,Y,448,96,0,0,10,2009,WD,Normal,197500,16812
60,RL,77.0,9965,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,17,2007,Hip,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,Gd,GLQ,1150,316,1466,Ex,Y,SBrkr,1466,1362,1,3,0,4,Gd,1,BuiltIn,17.0,RFn,1052,Y,125,144,0,0,4,2007,New,Partial,424870,31108
20,RL,69.0,9000,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,3,64,1959,Gable,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,No,GLQ,288,718,1006,TA,Y,SBrkr,1006,0,0,1,0,3,TA,0,No Garage,0.0,No Garage,0,Y,0,24,0,0,7,2008,WD,Normal,80000,5030
190,RL,60.0,12180,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,4,4,82,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,No,BLQ,348,324,672,Fa,N,FuseA,672,252,1,1,0,2,Fa,0,Detchd,82.0,Unf,280,Y,0,0,0,0,7,2010,WD,Normal,80000,4620
50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,6,95,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,1042,1042,Ex,Y,SBrkr,1042,534,0,1,0,3,TA,1,Detchd,95.0,Unf,225,Y,0,0,0,0,8,2006,WD,Family,149000,12608
20,RL,69.0,11200,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,5,38,1985,Gable,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,No,GLQ,1258,40,1298,TA,Y,SBrkr,1298,0,1,2,0,3,Gd,1,Attchd,38.0,Unf,403,Y,165,26,0,0,5,2006,WD,Normal,180000,6490
70,RL,75.0,12000,Pave,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,82,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,275,429,704,Ex,Y,SBrkr,860,704,0,1,1,3,Fa,1,Attchd,82.0,Unf,234,Y,0,0,0,0,7,2009,WD,Normal,174500,10948
50,RM,69.0,5700,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,7,7,97,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,No,Unf,0,572,572,TA,Y,SBrkr,572,539,0,1,0,2,TA,1,Detchd,41.0,Unf,288,Y,0,0,176,0,8,2008,WD,Normal,116900,5555
70,RM,50.0,9000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,7,9,103,1988,Hip,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,No,ALQ,624,26,650,Ex,Y,SBrkr,832,650,0,1,0,3,TA,0,Detchd,93.0,Unf,324,Y,0,0,0,0,7,2009,WD,Normal,143000,10374
20,RL,57.0,8280,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,73,1950,Gable,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,No,Unf,0,932,932,Ex,Y,FuseA,932,0,0,1,0,2,Gd,1,Attchd,73.0,Unf,306,Y,0,0,214,0,11,2007,WD,Normal,124000,3728
20,RL,134.0,17755,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,64,1959,Gable,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,No,BLQ,176,1290,1466,TA,Y,SBrkr,1466,0,0,1,1,3,Fa,2,Attchd,64.0,Fin,528,Y,0,140,0,100,11,2006,WD,Normal,149900,8796
20,RL,90.0,14115,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,7,67,2004,Gable,Stone,Stone,None,0.0,TA,TA,PConc,TA,No,ALQ,296,230,1073,Ex,Y,SBrkr,1811,0,0,1,0,2,Ex,1,Attchd,67.0,Fin,470,Y,0,0,280,0,7,2006,WD,Abnorml,230000,10866
30,RM,69.0,5890,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,6,8,93,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,Av,ALQ,538,278,816,Ex,Y,SBrkr,816,0,0,1,0,2,TA,0,Detchd,21.0,Unf,432,Y,0,0,96,0,6,2008,WD,Normal,120500,4080
60,RL,69.0,13700,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,58,1988,Gable,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,Gd,ALQ,454,410,864,TA,Y,SBrkr,902,918,0,1,2,4,Gd,2,Attchd,58.0,Unf,492,Y,60,84,0,273,5,2008,WD,Normal,201800,14560
20,RL,90.0,10768,Pave,IR1,Lvl,Corner,Gtl,Veenker,Norm,1Fam,1Story,5,8,47,2004,Gable,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,Gd,ALQ,1157,280,1437,TA,Y,SBrkr,1437,0,1,2,0,3,Gd,1,Attchd,47.0,RFn,528,Y,0,21,0,180,7,2007,WD,Normal,218000,8622
80,RL,85.0,9350,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,8,58,1999,Gable,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,Gd,ALQ,633,586,1219,Gd,Y,SBrkr,1265,0,0,2,0,3,Gd,1,Attchd,58.0,RFn,502,Y,0,92,0,0,10,2008,WD,Normal,179900,7590
120,RL,34.0,5001,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,5,16,2008,Gable,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,No,GLQ,904,410,1314,Ex,Y,SBrkr,1314,0,1,2,0,2,Gd,1,Attchd,15.0,RFn,626,Y,172,62,0,0,7,2009,WD,Normal,230000,7884
20,RL,92.0,11932,Pave,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,8,5,16,2008,Gable,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,No,Unf,0,1580,1580,Ex,Y,SBrkr,1580,0,0,2,0,3,Gd,0,Attchd,15.0,RFn,830,Y,0,24,0,0,6,2008,ConLD,Partial,235128,11060
60,RL,76.0,9120,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,6,49,1974,Hip,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,No,ALQ,442,459,901,TA,Y,SBrkr,943,933,0,2,1,4,Gd,1,Attchd,49.0,RFn,540,Y,0,69,0,0,7,2008,WD,Normal,185000,15008
160,RL,24.0,2280,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,45,1978,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,No,ALQ,311,544,855,Fa,Y,SBrkr,855,601,0,2,1,3,TA,1,Attchd,45.0,Unf,440,Y,26,0,0,0,7,2010,WD,Normal,146000,10192
20,RL,69.0,14778,Pave,IR1,Low,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,6,7,69,2006,Hip,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,No,BLQ,728,568,1296,Ex,Y,SBrkr,1640,0,1,1,0,3,Gd,1,Detchd,30.0,Unf,924,Y,108,0,0,0,11,2008,WD,Normal,224000,11480
20,RL,109.0,8724,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,55,1968,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,No,BLQ,492,402,894,Gd,Y,SBrkr,894,0,0,1,0,3,TA,1,Attchd,55.0,Fin,450,Y,0,0,0,0,5,2007,WD,Normal,129000,4470
90,RL,60.0,12900,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,4,4,54,1969,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Av,GLQ,1198,0,1198,TA,Y,SBrkr,1258,0,2,0,2,0,TA,0,CarPort,54.0,Unf,400,Y,120,0,0,0,1,2008,WD,Alloca,108959,7548
80,RL,69.0,16157,Pave,IR1,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,5,7,45,1978,Gable,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,Gd,ALQ,680,289,1360,Ex,Y,SBrkr,1432,0,1,1,1,2,Gd,1,Attchd,45.0,Unf,588,Y,168,180,0,0,6,2007,WD,Normal,194000,7160
20,RL,79.0,9541,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,5,14,2009,Gable,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,No,Unf,0,1502,1502,Ex,Y,SBrkr,1502,0,0,2,0,3,Gd,0,Attchd,14.0,RFn,644,Y,0,114,0,0,9,2009,New,Partial,233170,10514
20,RL,64.0,10475,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,5,15,2008,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,Av,Unf,0,1694,1694,Ex,Y,SBrkr,1694,0,0,2,0,3,Gd,0,Attchd,15.0,RFn,776,Y,160,33,0,0,2,2010,WD,Normal,245350,11858
60,RL,58.0,10852,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,23,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,GLQ,786,173,959,Ex,Y,SBrkr,959,712,1,2,1,3,TA,1,Attchd,23.0,Fin,472,Y,0,38,0,0,2,2006,WD,Normal,173000,11697
70,RL,120.0,13728,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,2Story,6,7,88,1986,Hip,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,No,Rec,626,501,1127,Ex,Y,SBrkr,1236,872,0,2,0,4,Gd,2,Basment,88.0,Unf,540,Y,0,0,0,90,7,2008,WD,Normal,235000,14756
60,RL,118.0,35760,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,10,5,28,1996,Hip,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,Gd,GLQ,1387,543,1930,Ex,Y,SBrkr,1831,1796,1,3,1,4,Gd,1,Attchd,28.0,Fin,807,Y,361,76,0,0,7,2006,WD,Normal,625000,36270
80,RL,76.0,9880,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,46,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Av,ALQ,522,574,1096,TA,Y,SBrkr,1118,0,1,1,0,3,TA,1,Attchd,46.0,Fin,358,Y,203,0,0,0,7,2008,WD,Normal,171000,6708
20,RL,76.0,9120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,65,1958,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,ALQ,662,599,1261,Ex,Y,SBrkr,1261,0,1,1,0,3,TA,1,Attchd,65.0,RFn,433,Y,0,0,0,288,11,2008,WD,Normal,163000,7566
160,FV,35.0,4017,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,17,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,625,625,Ex,Y,SBrkr,625,625,0,2,1,2,Gd,0,Detchd,17.0,Fin,625,Y,0,54,0,0,3,2008,WD,Normal,171900,6250
50,RL,138.0,18030,Pave,IR1,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,5,6,77,1994,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,152,977,1598,TA,Y,SBrkr,1636,971,0,3,0,3,Ex,1,No Garage,0.0,No Garage,0,Y,122,0,0,0,3,2007,WD,Normal,200500,37032
70,RL,80.0,16560,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,8,91,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,No,Rec,503,449,952,TA,Y,SBrkr,1170,1175,0,2,1,4,TA,1,Detchd,91.0,Unf,360,Y,0,0,0,0,7,2006,WD,Normal,239000,21105
50,RL,85.0,10678,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,31,2000,Hip,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,No,GLQ,700,983,1683,Ex,Y,SBrkr,2129,743,0,2,1,4,Gd,1,Attchd,31.0,Fin,541,Y,0,33,0,0,4,2007,WD,Normal,285000,25848
20,RL,37.0,6951,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,5,5,39,1985,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,658,218,876,TA,Y,SBrkr,923,0,1,1,0,3,TA,0,Attchd,39.0,Unf,264,Y,362,0,0,0,10,2008,WD,Normal,119500,4615
50,RM,69.0,3950,Pave,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,8,97,2004,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,468,350,818,TA,Y,SBrkr,818,406,0,1,0,3,TA,0,Detchd,97.0,Unf,210,N,0,0,116,0,12,2009,WD,Normal,115000,6120
50,RL,54.0,7681,Pave,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,102,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,731,731,Ex,Y,SBrkr,820,523,0,1,1,3,TA,1,Detchd,102.0,Unf,186,Y,192,0,102,0,7,2009,WD,Normal,154900,9401
20,RL,77.0,8335,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,69,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,,,,0,0,0,Gd,Y,SBrkr,1124,0,0,1,0,3,TA,1,No Garage,0.0,No Garage,0,N,0,36,190,0,4,2006,WD,Normal,93000,5620
60,RL,69.0,11170,Pave,IR2,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,7,5,33,1991,Gable,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,No,LwQ,1216,0,1216,Ex,Y,SBrkr,1298,1216,0,2,1,4,TA,0,Attchd,33.0,Fin,693,Y,0,0,0,0,4,2006,WD,Normal,250000,20112
120,RM,64.0,5587,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,15,2008,Hip,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,Gd,GLQ,1480,120,1600,Ex,Y,SBrkr,1652,0,1,2,0,2,Gd,1,Attchd,15.0,Fin,482,Y,162,53,0,0,11,2008,New,Partial,392500,8260
60,RL,160.0,15623,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,10,5,27,1996,Hip,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,Av,GLQ,2096,300,2396,Ex,Y,SBrkr,2411,2065,1,3,1,4,Ex,2,Attchd,27.0,Fin,813,Y,171,78,0,0,7,2007,WD,Abnorml,745000,44760
30,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,103,1950,Hip,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,No,Rec,821,299,1120,Ex,Y,SBrkr,1130,0,1,1,0,2,TA,1,Detchd,53.0,Unf,720,Y,229,0,0,0,6,2006,WD,Normal,120000,5650
20,RL,50.0,35133,Grvl,Reg,Lvl,Inside,Mod,Timber,Norm,1Fam,1Story,5,4,60,1963,Hip,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,Gd,Rec,1159,413,1572,Gd,Y,SBrkr,1572,0,1,1,1,3,TA,2,2Types,60.0,RFn,995,Y,0,263,0,263,5,2007,WD,Normal,186700,7860
50,RL,60.0,9738,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,99,1950,Gable,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,No,BLQ,392,392,784,Gd,Y,SBrkr,949,272,1,1,0,4,TA,0,Attchd,58.0,Unf,392,Y,0,0,236,0,3,2006,WD,Normal,104900,8547
190,RL,107.0,10615,Pave,IR1,Bnk,Corner,Mod,OldTown,Artery,2fmCon,2Story,3,5,123,1970,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,Mn,BLQ,440,538,978,TA,Y,SBrkr,1014,685,1,2,0,3,TA,0,CarPort,103.0,Unf,420,Y,0,74,0,0,8,2009,WD,Abnorml,95000,11893
20,RL,89.0,12461,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,29,1995,Gable,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,No,GLQ,1456,168,1624,Ex,Y,SBrkr,1624,0,1,2,0,2,Gd,1,Attchd,29.0,RFn,757,Y,0,114,192,0,7,2006,WD,Normal,262000,8120
60,RL,68.0,8935,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,21,2002,Gable,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,No,Unf,0,831,831,Ex,Y,SBrkr,831,829,0,2,1,3,Gd,0,Attchd,21.0,RFn,493,Y,144,68,0,0,7,2009,WD,Normal,195000,11620
60,RL,60.0,7500,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,24,1999,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,No,Unf,0,994,994,Gd,Y,SBrkr,1028,776,0,2,1,3,Gd,1,Attchd,24.0,Fin,442,Y,140,60,0,0,6,2010,WD,Normal,189000,12628
190,RL,69.0,32463,Pave,Reg,Low,Inside,Mod,Mitchel,Norm,2fmCon,1Story,4,4,62,1975,Gable,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,Av,BLQ,1159,90,1249,Ex,Y,SBrkr,1622,0,1,1,0,3,TA,1,2Types,48.0,Fin,1356,Y,439,0,0,0,3,2007,WD,Normal,168000,11354
160,FV,24.0,2645,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,8,5,24,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,No,Unf,0,776,776,Ex,Y,SBrkr,764,677,0,2,1,2,Gd,0,Detchd,24.0,Unf,492,Y,206,0,0,0,11,2007,WD,Normal,174000,7205
50,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,8,98,1994,Gambrel,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,Mn,Unf,0,702,702,Gd,Y,SBrkr,842,630,0,1,0,3,Gd,0,Detchd,98.0,Unf,250,P,0,0,84,0,7,2007,WD,Normal,125000,8832
120,RM,69.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,24,1999,Hip,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,No,GLQ,883,341,1224,Ex,Y,SBrkr,1224,0,1,2,0,2,TA,0,Attchd,24.0,Fin,402,Y,0,304,0,0,6,2009,WD,Normal,165000,6120
60,RL,80.0,9364,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,2Story,6,7,54,1969,Gable,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,No,ALQ,371,292,663,TA,Y,SBrkr,663,689,0,1,1,4,TA,0,Attchd,54.0,Fin,299,Y,379,36,0,0,3,2010,WD,Normal,158000,9464
60,RL,51.0,8029,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,18,2005,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,728,728,Ex,Y,SBrkr,728,728,0,2,1,3,Gd,0,Attchd,18.0,Fin,400,Y,100,24,0,0,7,2008,WD,Normal,176000,11648
60,RL,58.0,14054,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,17,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,Unf,0,879,879,Ex,Y,SBrkr,879,984,0,2,1,4,Gd,1,BuiltIn,17.0,Fin,660,Y,100,17,0,0,11,2006,New,Partial,219210,16767
75,RM,65.0,8850,Pave,IR1,Bnk,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,7,6,107,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,815,815,Ex,Y,SBrkr,815,875,0,1,0,3,TA,1,Detchd,107.0,Unf,225,Y,0,0,330,0,7,2006,ConLw,Normal,144000,11830
20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,22,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1212,1212,Ex,Y,SBrkr,1212,0,0,2,0,3,Gd,0,Attchd,22.0,RFn,573,Y,356,0,0,0,6,2009,WD,Normal,178000,7272
20,RL,75.0,11235,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,5,60,1979,Gable,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,No,Rec,547,504,1051,Gd,Y,SBrkr,1382,0,0,1,1,3,TA,1,Attchd,49.0,Unf,459,Y,0,82,0,0,10,2006,WD,Normal,148000,8292
20,RL,71.0,9353,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,53,1970,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Unf,0,864,864,Gd,Y,SBrkr,864,0,0,1,0,3,TA,0,Attchd,51.0,Unf,280,Y,0,0,0,0,7,2006,Oth,Abnorml,116050,4320
60,RL,80.0,10400,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,25,1998,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Av,Unf,0,866,866,Ex,Y,SBrkr,866,913,0,2,1,3,Gd,0,Attchd,25.0,RFn,546,Y,198,36,0,0,3,2009,WD,Normal,197900,10674
50,RM,50.0,6000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,8,98,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,884,884,Ex,Y,SBrkr,884,464,1,1,0,3,TA,1,Detchd,63.0,Unf,216,N,0,0,208,0,5,2009,WD,Normal,117000,6740
20,RL,75.0,9750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,23,2001,Gable,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,No,Unf,0,1630,1630,Ex,Y,SBrkr,1630,0,0,2,0,3,Gd,1,Attchd,23.0,Unf,451,Y,74,234,0,0,10,2009,WD,Normal,213000,9780
20,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,5,6,48,1975,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,No,ALQ,788,268,1056,Ex,Y,SBrkr,1074,0,1,1,1,3,TA,0,Attchd,48.0,RFn,495,Y,0,88,0,0,7,2006,WD,Normal,153500,6444
20,RL,90.0,14684,Pave,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,1Fam,1Story,7,7,33,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,Mn,ALQ,485,1496,2158,Gd,Y,SBrkr,2196,0,0,2,0,3,Gd,1,Attchd,33.0,RFn,701,Y,84,70,0,0,6,2009,WD,Normal,271900,15372
20,RH,69.0,8900,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,4,4,57,1966,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,Rec,1056,0,1056,TA,Y,SBrkr,1056,0,1,1,0,2,TA,0,Detchd,57.0,Unf,384,Y,0,42,0,0,11,2006,WD,Normal,107000,5280
20,RL,70.0,9135,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,20,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,Av,GLQ,340,1342,1682,Ex,Y,SBrkr,1700,0,1,2,0,3,Gd,0,Attchd,20.0,RFn,544,Y,192,23,0,0,5,2006,WD,Normal,200000,11900
20,RL,70.0,7763,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,61,1980,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,Rec,504,319,931,TA,Y,SBrkr,1283,0,1,1,0,3,TA,0,Detchd,43.0,Unf,506,Y,0,0,0,0,10,2008,WD,Normal,140000,7698
20,RL,85.0,10182,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,1Fam,1Story,8,5,17,2006,Hip,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,Mn,GLQ,1220,440,1660,Ex,Y,SBrkr,1660,0,1,2,0,3,Gd,1,Attchd,17.0,RFn,500,Y,322,50,0,0,5,2006,New,Partial,290000,13280
