,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,RoomsAndArea
1238,20,RL,63.0,13072,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,18,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1141,1141,Ex,Y,SBrkr,1141,0,0,1,1,3,TA,0,Detchd,18.0,Unf,484,Y,0,0,0,0,3,2006,WD,Abnorml,142500,6846
1239,20,RL,64.0,9037,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,17,2006,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,Av,GLQ,428,1048,1476,Ex,Y,SBrkr,1484,0,0,2,0,2,Ex,1,Attchd,17.0,RFn,472,Y,120,33,0,0,12,2007,WD,Normal,265900,8904
1240,60,RL,65.0,8158,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,20,2003,Gable,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,No,GLQ,550,334,884,Ex,Y,SBrkr,884,884,1,2,1,3,Gd,0,Attchd,20.0,RFn,543,Y,0,63,0,0,7,2008,WD,Normal,224900,14144
1241,20,RL,83.0,9849,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,6,16,2007,Hip,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,Av,Unf,0,1689,1689,Ex,Y,SBrkr,1689,0,0,2,0,3,Gd,0,Attchd,16.0,RFn,954,Y,0,56,0,0,6,2007,New,Partial,248328,11823
1242,85,RL,85.0,10625,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SFoyer,7,6,49,1974,Gable,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,Gd,GLQ,885,0,1053,TA,Y,SBrkr,1173,0,1,2,0,3,Gd,2,Attchd,49.0,RFn,528,Y,0,120,0,0,1,2010,WD,Family,170000,7038
1243,20,RL,107.0,13891,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,10,5,17,2006,Gable,VinylSd,VinylSd,None,103.68526170798899,Ex,TA,PConc,Ex,Gd,GLQ,1386,690,2076,Ex,Y,SBrkr,2076,0,1,2,1,2,Ex,1,Attchd,17.0,Fin,850,Y,216,229,0,0,9,2006,New,Partial,465000,14532
1244,70,RL,69.0,11435,Pave,IR1,HLS,Corner,Mod,Crawfor,Norm,1Fam,2Story,8,7,94,1950,Gable,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,No,Unf,0,792,792,Fa,Y,SBrkr,792,725,0,1,0,3,Gd,2,Detchd,92.0,Unf,400,Y,0,0,0,0,6,2006,WD,Normal,230000,10619
1245,80,RL,78.0,12090,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,7,39,2003,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,No,Unf,0,585,585,Ex,Y,SBrkr,1140,728,0,3,1,3,TA,1,BuiltIn,39.0,Fin,477,Y,268,112,0,147,1,2007,WD,Abnorml,178000,13076
1246,60,FV,65.0,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,18,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,756,756,Ex,Y,SBrkr,756,797,0,2,1,3,Gd,0,Attchd,18.0,RFn,615,Y,0,45,0,0,3,2006,New,Partial,186500,9318
1247,80,RL,69.0,12328,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,47,1976,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,Av,GLQ,539,473,1012,TA,Y,SBrkr,1034,0,1,1,0,3,TA,0,Attchd,47.0,Unf,888,Y,0,0,0,0,5,2010,WD,Normal,169900,6204
1248,75,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,5,106,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,No,Rec,319,416,735,Fa,N,SBrkr,1134,924,0,1,1,3,TA,1,Detchd,73.0,Unf,396,P,0,0,259,0,4,2008,WD,Normal,129500,16464
1249,20,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,73,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,534,246,876,TA,Y,SBrkr,988,0,0,1,0,3,TA,0,Attchd,73.0,Unf,276,Y,0,80,0,0,5,2007,WD,Normal,119000,5928
1250,20,RL,93.0,11160,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,5,55,1968,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,No,ALQ,1065,1045,2110,Ex,Y,SBrkr,2110,0,1,2,1,3,Ex,2,Attchd,55.0,Fin,522,Y,0,0,0,0,4,2010,WD,Normal,244000,16880
1251,120,RL,69.0,3136,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,20,2003,Gable,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,No,Unf,0,1405,1405,Ex,Y,SBrkr,1405,0,0,2,0,2,Gd,1,Attchd,20.0,RFn,478,Y,148,36,0,0,3,2006,WD,Normal,171750,8430
1252,20,RL,62.0,9858,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,6,55,1968,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,BLQ,510,354,864,TA,Y,SBrkr,874,0,1,1,0,3,TA,0,Attchd,55.0,RFn,288,Y,33,0,0,0,11,2009,WD,Normal,130000,4370
1253,60,RL,69.0,17542,Pave,IR1,Lvl,Inside,Gtl,Veenker,Norm,1Fam,2Story,7,7,49,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,Gd,LwQ,125,36,1192,TA,Y,SBrkr,1516,651,1,2,1,3,Gd,2,Attchd,49.0,RFn,518,Y,220,47,0,0,7,2007,WD,Normal,294000,19503
1254,60,RL,60.0,6931,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,2Story,7,5,20,2004,Gable,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,No,Unf,0,746,746,Ex,Y,SBrkr,760,896,0,2,1,3,Gd,1,BuiltIn,20.0,Fin,397,Y,178,128,0,0,7,2008,WD,Normal,165400,11592
1255,50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,92,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,LwQ,425,459,884,TA,Y,FuseA,959,408,0,1,0,3,TA,1,Detchd,45.0,Unf,560,Y,0,0,0,120,11,2007,WD,Normal,127500,8202
1256,20,RL,91.0,14303,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,29,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,Gd,GLQ,1314,672,1986,Ex,Y,SBrkr,1987,0,1,2,0,2,Gd,1,Attchd,29.0,Fin,691,Y,262,36,0,0,8,2008,WD,Normal,301500,13909
1257,30,RL,56.0,4060,Pave,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,8,101,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,No,Unf,0,864,864,Ex,Y,SBrkr,864,0,0,1,0,2,TA,0,No Garage,0.0,No Garage,0,Y,0,96,0,0,7,2009,WD,Normal,99900,3456
1258,80,RL,59.0,9587,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,18,2005,Gable,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,Gd,GLQ,655,201,856,Ex,Y,SBrkr,1166,0,1,2,0,2,Gd,0,Attchd,18.0,Fin,400,Y,212,0,0,0,7,2008,WD,Normal,190000,5830
1259,20,RL,65.0,9750,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,6,8,54,1969,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,No,ALQ,602,14,1054,Gd,Y,SBrkr,1054,0,1,1,1,3,TA,0,Attchd,54.0,Unf,460,Y,180,0,0,80,7,2008,WD,Normal,151000,6324
1260,60,RL,69.0,24682,Pave,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,24,1999,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,841,841,Ex,Y,SBrkr,892,783,0,2,1,3,TA,1,BuiltIn,24.0,Fin,502,Y,0,103,0,0,6,2009,WD,Normal,181000,11725
1261,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,67,1956,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,504,546,1050,Gd,Y,SBrkr,1050,0,0,1,0,2,TA,0,Attchd,67.0,Unf,338,Y,0,0,0,0,6,2009,WD,Normal,128900,5250
1262,50,RL,69.0,11250,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,4,5,66,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Av,Unf,0,1104,1104,Ex,Y,FuseA,1104,684,1,1,0,5,TA,2,Attchd,66.0,Unf,304,Y,120,0,0,0,11,2009,WD,Normal,161500,14304
1263,70,RL,60.0,13515,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,6,6,104,1950,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,No,Unf,0,764,764,Ex,Y,FuseA,1060,764,0,1,0,3,TA,1,Detchd,83.0,Unf,520,N,0,0,126,0,7,2007,WD,Normal,180500,14592
1264,120,RH,34.0,4060,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,1Story,6,5,25,1999,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,266,1139,1405,Ex,Y,SBrkr,1337,0,1,2,0,2,Gd,0,Attchd,25.0,Fin,511,Y,144,68,0,0,8,2008,COD,Abnorml,181000,6685
1265,160,FV,35.0,3735,Pave,Reg,Lvl,FR3,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,24,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,No,GLQ,450,241,691,Ex,Y,SBrkr,713,739,1,2,1,3,Gd,0,Detchd,24.0,Unf,506,Y,0,34,0,0,3,2006,WD,Normal,183900,8712
1266,190,RM,60.0,10120,Pave,IR1,Bnk,Inside,Gtl,OldTown,Feedr,2fmCon,2.5Unf,7,4,113,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,No,Unf,0,925,925,TA,N,FuseF,964,925,0,1,1,4,TA,1,Detchd,63.0,Unf,308,N,0,0,264,0,1,2007,WD,Normal,122000,17001
1267,20,RL,89.0,13214,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,15,2009,Hip,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,Gd,Unf,0,2002,2002,Ex,Y,SBrkr,2018,0,0,2,0,3,Ex,1,Attchd,14.0,Fin,746,Y,144,76,0,0,5,2010,WD,Normal,378500,20180
1268,50,RL,69.0,14100,Pave,IR1,Lvl,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,8,9,88,1997,Gable,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,Mn,Rec,192,536,728,Ex,Y,SBrkr,1968,1479,0,3,1,4,Gd,2,BuiltIn,41.0,Unf,1014,Y,314,12,0,0,5,2008,WD,Normal,381000,37917
1269,50,RL,78.0,11344,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1.5Fin,5,5,65,1958,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,No,BLQ,460,414,874,TA,Y,FuseA,874,650,0,1,1,3,TA,0,Attchd,65.0,Unf,315,Y,0,0,0,0,7,2007,WD,Normal,144000,10668
1270,40,RL,69.0,23595,Pave,Reg,Low,Inside,Sev,ClearCr,Norm,1Fam,1Story,7,6,44,1979,Shed,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,Gd,GLQ,1258,74,1332,TA,Y,SBrkr,1332,192,2,0,1,0,Gd,1,Attchd,44.0,Fin,586,Y,268,0,0,0,4,2010,WD,Normal,260000,6096
1271,20,RL,69.0,9156,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosN,1Fam,1Story,6,7,55,1968,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,No,Unf,0,1489,1489,Gd,Y,SBrkr,1489,0,0,2,0,3,Gd,1,Attchd,55.0,RFn,462,Y,0,0,0,0,8,2009,WD,Normal,185750,10423
1272,20,RL,69.0,13526,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,1Story,5,6,58,1965,Hip,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,No,BLQ,560,0,935,TA,Y,SBrkr,935,0,1,1,0,3,TA,0,Attchd,58.0,Unf,288,Y,180,0,0,0,11,2006,WD,Normal,137000,4675
1273,80,RL,124.0,11512,Pave,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,SLvl,6,7,64,2006,Gable,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Av,ALQ,719,300,1019,Gd,Y,SBrkr,1357,0,1,1,0,2,Ex,1,Basment,64.0,RFn,312,Y,0,0,0,163,5,2008,WD,Normal,177000,6785
1274,50,RL,53.0,5362,Pave,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,113,2003,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,No,Unf,0,661,661,Ex,Y,SBrkr,661,589,0,2,0,3,TA,1,Detchd,38.0,Unf,552,Y,242,0,81,0,11,2007,WD,Normal,139000,10000
1275,90,RL,95.0,11345,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,75,1950,Gable,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,No,Rec,220,708,928,Gd,Y,FuseA,928,992,0,2,0,4,TA,0,Detchd,75.0,Unf,400,Y,0,0,0,0,7,2007,WD,Normal,137000,19200
1276,60,RL,69.0,12936,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,6,6,51,1972,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,BLQ,593,130,723,TA,Y,SBrkr,735,660,0,1,1,3,TA,1,Attchd,51.0,Unf,497,Y,294,116,0,0,12,2009,WD,Normal,162000,8370
1277,80,RL,69.0,17871,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,SLvl,6,5,56,1976,Gable,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,Av,ALQ,528,1152,1680,Fa,Y,SBrkr,1724,0,1,1,1,3,TA,1,Attchd,56.0,RFn,480,Y,0,0,0,0,6,2009,WD,Normal,197900,12068
1278,60,RL,75.0,9473,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,21,2002,Gable,VinylSd,VinylSd,None,103.68526170798899,Gd,TA,PConc,Gd,No,GLQ,804,324,1128,Ex,Y,SBrkr,1128,903,1,2,1,3,Gd,1,Attchd,21.0,RFn,577,Y,0,211,0,0,3,2008,WD,Normal,237000,14217
1279,50,C (all),60.0,7500,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,4,103,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,Unf,0,698,698,TA,Y,FuseA,698,430,0,1,0,2,TA,0,Detchd,43.0,RFn,528,Y,30,0,164,0,4,2010,COD,Abnorml,68400,6768
1280,20,RL,67.0,9808,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,21,2002,Gable,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,No,GLQ,788,785,1573,Ex,Y,SBrkr,1573,0,1,2,0,3,Gd,0,Attchd,21.0,RFn,544,Y,0,72,0,0,3,2009,WD,Normal,227000,9438
1281,20,RL,50.0,8049,Pave,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1Story,7,5,33,1990,Hip,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,No,ALQ,1053,256,1309,TA,Y,SBrkr,1339,0,1,2,0,2,TA,1,Attchd,33.0,Fin,484,Y,0,58,0,90,7,2006,WD,Normal,180000,8034
1282,20,RL,61.0,8800,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,7,46,2008,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Mn,LwQ,532,364,1040,TA,Y,SBrkr,1040,0,0,2,0,3,Gd,0,Detchd,46.0,Unf,484,Y,0,0,0,288,9,2009,WD,Normal,150500,5200
1283,90,RL,94.0,9400,Pave,Reg,Low,Corner,Gtl,Mitchel,Norm,Duplex,2Story,6,5,52,1971,Mansard,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,Av,Unf,0,912,912,TA,Y,SBrkr,912,912,0,2,2,4,TA,0,No Garage,0.0,No Garage,0,Y,128,0,0,0,4,2010,WD,Normal,139000,14592
1284,50,RL,50.0,9638,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,1.5Fin,6,7,104,1990,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,No,Unf,0,804,804,Ex,Y,SBrkr,1699,748,0,2,0,4,Gd,1,Detchd,54.0,Unf,336,Y,272,0,42,116,3,2010,WD,Normal,169000,24470
1285,50,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,84,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,No,Unf,0,780,780,Ex,Y,FuseF,825,587,0,1,0,4,TA,1,Detchd,84.0,Unf,280,Y,45,0,0,0,5,2009,WD,Normal,132500,8472
1286,20,RL,69.0,9790,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,60,1963,Hip,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,No,ALQ,569,678,1328,TA,Y,SBrkr,1328,0,1,1,1,3,TA,2,Attchd,60.0,Unf,528,Y,0,26,0,0,6,2010,WD,Normal,143000,7968
1287,20,RL,69.0,36500,Pave,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,5,5,59,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,Av,Rec,812,812,1624,Fa,Y,SBrkr,1582,0,0,2,0,4,TA,0,Attchd,59.0,Unf,390,N,168,198,0,0,6,2006,WD,Normal,190000,11074
1288,120,RL,40.0,5664,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,23,2000,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,1158,343,1501,Ex,Y,SBrkr,1659,0,1,2,0,2,Ex,1,Attchd,23.0,Fin,499,Y,212,59,0,0,10,2009,WD,Normal,278000,8295
1289,60,RL,86.0,11065,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,17,2006,Gable,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,Mn,Unf,0,1085,1085,Ex,Y,SBrkr,1120,850,0,2,1,3,Ex,1,BuiltIn,17.0,Fin,753,Y,177,74,0,0,10,2006,New,Partial,281000,15760
1290,80,RL,69.0,14112,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,5,7,59,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,Av,GLQ,1014,138,1152,TA,Y,SBrkr,1152,0,1,1,0,3,TA,1,Attchd,59.0,RFn,484,Y,227,0,0,0,4,2010,WD,Normal,180500,6912
1291,160,RM,21.0,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,5,7,51,1972,Gable,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,No,ALQ,231,399,630,TA,Y,SBrkr,630,672,0,2,1,3,TA,0,Detchd,51.0,Unf,264,Y,185,0,0,0,2,2009,WD,Normal,119500,7812
1292,70,RM,60.0,6600,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,5,4,131,1965,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,No,Unf,0,994,994,TA,N,SBrkr,1378,994,0,2,0,4,TA,0,Attchd,38.0,RFn,432,Y,0,287,0,0,12,2009,WD,Normal,107500,26092
1293,60,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,47,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,No,GLQ,194,638,832,TA,Y,SBrkr,832,832,0,2,1,4,TA,1,Attchd,47.0,RFn,528,Y,0,28,0,259,3,2006,WD,Normal,162900,13312
1294,20,RL,60.0,8172,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,68,1990,Hip,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,No,Rec,167,697,864,TA,Y,SBrkr,864,0,1,1,0,2,TA,0,Detchd,66.0,Unf,572,N,0,0,0,0,4,2006,WD,Normal,115000,4320
1295,20,RL,70.0,8400,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,55,1968,Hip,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,Av,BLQ,1016,36,1052,Gd,Y,SBrkr,1052,0,1,1,1,3,TA,0,Attchd,55.0,RFn,288,Y,356,0,0,0,11,2006,WD,Normal,138500,5260
1296,20,RL,80.0,8700,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,60,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,Mn,ALQ,776,344,1120,Gd,Y,SBrkr,1128,0,1,2,0,3,TA,0,Attchd,60.0,RFn,525,Y,192,20,123,0,12,2008,WD,Normal,155000,6768
1297,180,RM,35.0,3675,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,SFoyer,6,5,18,2006,Gable,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,Gd,GLQ,547,0,547,Gd,Y,SBrkr,1072,0,1,2,0,2,TA,0,Basment,18.0,Fin,525,Y,0,44,0,0,6,2006,New,Partial,140000,5360
1298,60,RL,313.0,63887,Pave,IR3,Bnk,Corner,Gtl,Edwards,Feedr,1Fam,2Story,10,5,15,2008,Hip,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,Gd,GLQ,5644,466,6110,Ex,Y,SBrkr,4692,950,2,2,1,3,Ex,3,Attchd,15.0,Fin,1418,Y,214,292,0,0,1,2008,New,Partial,160000,67704
1299,20,RL,75.0,7500,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,64,1994,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,No,LwQ,340,0,1246,Ex,Y,SBrkr,1246,0,1,1,1,3,Gd,0,Attchd,64.0,RFn,305,Y,218,0,0,0,5,2010,WD,Normal,154000,7476
1300,60,RL,69.0,10762,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,24,1999,Gable,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,No,GLQ,694,284,978,Ex,Y,SBrkr,1005,978,0,2,1,3,Gd,1,Attchd,24.0,Fin,490,Y,0,0,0,0,5,2009,WD,Normal,225000,17847
1301,70,RL,69.0,7500,Pave,IR1,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,7,81,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,BLQ,547,224,771,Fa,Y,SBrkr,753,741,0,1,0,3,Gd,2,Attchd,81.0,Unf,213,P,0,0,0,224,11,2009,WD,Normal,177500,10458
1302,60,RL,92.0,10120,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,29,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,No,GLQ,740,425,1165,Ex,Y,SBrkr,1203,1323,1,2,1,4,Gd,1,Attchd,29.0,RFn,844,Y,309,78,0,0,12,2006,WD,Normal,290000,20208
1303,20,RL,73.0,8688,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,18,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,Av,Unf,0,1616,1616,Ex,Y,SBrkr,1616,0,0,2,0,3,Gd,0,Attchd,18.0,RFn,834,Y,208,59,0,0,4,2006,WD,Normal,232000,11312
1304,160,RM,32.0,3363,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,2Story,7,5,19,2004,Gable,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,No,Unf,0,976,976,Ex,Y,SBrkr,976,732,0,2,0,3,Gd,0,Detchd,19.0,Unf,380,Y,0,40,0,0,4,2006,WD,Normal,130000,11956
1305,20,RL,108.0,13173,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,9,5,17,2007,Hip,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,No,GLQ,1572,80,1652,Ex,Y,SBrkr,1652,0,1,2,0,2,Ex,2,Attchd,17.0,Fin,840,Y,404,102,0,0,11,2009,WD,Normal,325000,9912
1306,120,RL,48.0,6955,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,18,2006,Gable,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,No,Unf,0,1368,1368,Ex,Y,SBrkr,1368,0,0,2,0,2,Gd,1,Attchd,18.0,RFn,474,Y,132,35,0,0,9,2006,New,Partial,202500,8208
1307,20,RL,60.0,8072,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,5,29,1995,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,No,ALQ,746,244,990,Ex,Y,SBrkr,990,0,1,1,0,3,TA,0,Detchd,23.0,Unf,480,Y,0,64,0,0,5,2009,WD,Normal,138000,4950
